timestamp;modelo;turno;resultado_final;cs_code;cs_detail;p_esq;p_dir;th_presente;camera_index;directshow;source;total;ok;ng;yield_pct;test_time_sec;start_time;end_time
2026-02-28 17:46:42;UNICORN_WHITE_15W;1;NG;NG_ESQ;p_esq<0.60;0.0096;0.8584;0.6000000000000001;1;True;button;1;0;1;0.0;2.173;2026-02-28 17:46:40;2026-02-28 17:46:42
2026-02-28 18:40:28;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9912;0.9439;0.6000000000000001;1;True;button;1;0;1;0.0;8.259;2026-02-28 18:40:20;2026-02-28 18:40:28
2026-02-28 18:40:58;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.987;0.9295;0.6000000000000001;1;True;button;2;0;2;0.0;1.933;2026-02-28 18:40:56;2026-02-28 18:40:58
2026-02-28 18:42:52;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9907;0.9373;0.6000000000000001;1;True;button;1;0;1;0.0;2.360;2026-02-28 18:42:50;2026-02-28 18:42:52
2026-02-28 18:43:06;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9885;0.9144;0.6000000000000001;1;True;button;2;0;2;0.0;2.347;2026-02-28 18:43:03;2026-02-28 18:43:06
2026-02-28 18:49:43;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9791;0.9089;0.6000000000000001;1;True;button;1;0;1;0.0;2.338;2026-02-28 18:49:41;2026-02-28 18:49:43
2026-02-28 19:11:04;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9848;0.8687;0.6000000000000001;1;True;button;1;0;1;0.0;2.424;2026-02-28 19:11:01;2026-02-28 19:11:04
2026-02-28 19:11:16;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9903;0.943;0.6000000000000001;1;True;button;2;0;2;0.0;1.953;2026-02-28 19:11:14;2026-02-28 19:11:16
2026-02-28 19:11:29;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9904;0.911;0.6000000000000001;1;True;button;3;0;3;0.0;1.792;2026-02-28 19:11:27;2026-02-28 19:11:29
2026-02-28 19:12:43;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.987;0.9237;0.6000000000000001;1;True;button;1;0;1;0.0;4.466;2026-02-28 19:12:39;2026-02-28 19:12:43
2026-02-28 19:12:49;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9891;0.9268;0.6000000000000001;1;True;button;2;0;2;0.0;1.821;2026-02-28 19:12:47;2026-02-28 19:12:49
2026-02-28 19:30:41;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9914;0.9536;0.6000000000000001;1;True;button;1;0;1;0.0;4.594;2026-02-28 19:30:36;2026-02-28 19:30:41
2026-02-28 19:33:28;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9882;0.9445;0.6000000000000001;1;True;button;1;0;1;0.0;2.364;2026-02-28 19:33:26;2026-02-28 19:33:28
2026-02-28 19:44:51;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9854;0.9595;0.6000000000000001;1;True;button;1;0;1;0.0;5.351;2026-02-28 19:44:45;2026-02-28 19:44:51
2026-02-28 19:45:01;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.99;0.9464;0.6000000000000001;1;True;button;2;0;2;0.0;1.857;2026-02-28 19:44:59;2026-02-28 19:45:01
