timestamp;modelo;turno;resultado_final;defect_esq;defect_dir;cs_code;cs_detail;p_esq;p_dir;th_presente;camera_index;directshow;source;total;ok;ng;yield_pct;test_time_sec;start_time;end_time
2026-03-01 08:54:12;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9928;0.9807;0.6000000000000001;1;True;button;35;20;15;57.14;1.930;2026-03-01 08:54:10;2026-03-01 08:54:12
2026-03-01 08:54:17;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9882;0.9813;0.6000000000000001;1;True;button;36;21;15;58.33;2.338;2026-03-01 08:54:15;2026-03-01 08:54:17
2026-03-01 08:54:23;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.987;0.9815;0.6000000000000001;1;True;button;37;22;15;59.46;1.864;2026-03-01 08:54:21;2026-03-01 08:54:23
2026-03-01 08:54:34;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9878;0.9613;0.6000000000000001;1;True;button;38;23;15;60.53;1.921;2026-03-01 08:54:32;2026-03-01 08:54:34
2026-03-01 08:54:39;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9921;0.9602;0.6000000000000001;1;True;button;39;24;15;61.54;1.819;2026-03-01 08:54:38;2026-03-01 08:54:39
2026-03-01 08:54:44;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.992;0.9547;0.6000000000000001;1;True;button;40;25;15;62.5;1.858;2026-03-01 08:54:42;2026-03-01 08:54:44
2026-03-01 08:54:55;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9907;0.9834;0.6000000000000001;1;True;button;41;26;15;63.41;1.857;2026-03-01 08:54:53;2026-03-01 08:54:55
2026-03-01 08:55:00;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9857;0.9616;0.6000000000000001;1;True;button;42;27;15;64.29;1.925;2026-03-01 08:54:58;2026-03-01 08:55:00
2026-03-01 08:55:04;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.988;0.9863;0.6000000000000001;1;True;button;43;28;15;65.12;1.863;2026-03-01 08:55:02;2026-03-01 08:55:04
2026-03-01 08:55:08;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9852;0.9857;0.6000000000000001;1;True;button;44;29;15;65.91;1.832;2026-03-01 08:55:06;2026-03-01 08:55:08
2026-03-01 08:55:13;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9916;0.9842;0.6000000000000001;1;True;button;45;30;15;66.67;2.053;2026-03-01 08:55:10;2026-03-01 08:55:13
2026-03-01 08:55:23;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9899;0.969;0.6000000000000001;1;True;button;46;31;15;67.39;1.832;2026-03-01 08:55:21;2026-03-01 08:55:23
2026-03-01 08:55:35;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9866;0.9892;0.6000000000000001;1;True;button;47;32;15;68.09;1.972;2026-03-01 08:55:33;2026-03-01 08:55:35
2026-03-01 08:55:43;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9906;0.9189;0.6000000000000001;1;True;button;48;33;15;68.75;1.835;2026-03-01 08:55:41;2026-03-01 08:55:43
2026-03-01 08:55:48;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9882;0.9417;0.6000000000000001;1;True;button;49;34;15;69.39;1.820;2026-03-01 08:55:46;2026-03-01 08:55:48
2026-03-01 08:55:52;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9899;0.9487;0.6000000000000001;1;True;button;50;35;15;70.0;1.879;2026-03-01 08:55:50;2026-03-01 08:55:52
2026-03-01 08:55:56;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9898;0.9473;0.6000000000000001;1;True;button;51;36;15;70.59;2.009;2026-03-01 08:55:54;2026-03-01 08:55:56
2026-03-01 08:56:00;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9927;0.9362;0.6000000000000001;1;True;button;52;36;16;69.23;1.864;2026-03-01 08:55:58;2026-03-01 08:56:00
2026-03-01 08:56:24;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9936;0.9914;0.6000000000000001;1;True;button;53;37;16;69.81;1.879;2026-03-01 08:56:22;2026-03-01 08:56:24
2026-03-01 08:56:28;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.993;0.989;0.6000000000000001;1;True;button;54;38;16;70.37;1.872;2026-03-01 08:56:26;2026-03-01 08:56:28
2026-03-01 08:56:34;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9937;0.9879;0.6000000000000001;1;True;button;55;39;16;70.91;1.853;2026-03-01 08:56:32;2026-03-01 08:56:34
2026-03-01 08:56:40;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9933;0.9226;0.6000000000000001;1;True;button;56;40;16;71.43;2.476;2026-03-01 08:56:38;2026-03-01 08:56:40
2026-03-01 08:56:45;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9911;0.9272;0.6000000000000001;1;True;button;57;41;16;71.93;1.831;2026-03-01 08:56:43;2026-03-01 08:56:45
2026-03-01 08:56:50;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9818;0.9803;0.6000000000000001;1;True;button;58;42;16;72.41;1.867;2026-03-01 08:56:48;2026-03-01 08:56:50
2026-03-01 08:56:58;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9964;0.98;0.6000000000000001;1;True;button;59;43;16;72.88;1.821;2026-03-01 08:56:56;2026-03-01 08:56:58
2026-03-01 08:57:04;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9941;0.9547;0.6000000000000001;1;True;button;60;43;17;71.67;1.886;2026-03-01 08:57:03;2026-03-01 08:57:04
2026-03-01 08:57:11;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9883;0.9825;0.6000000000000001;1;True;button;61;43;18;70.49;1.879;2026-03-01 08:57:09;2026-03-01 08:57:11
2026-03-01 08:57:17;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9767;0.9922;0.6000000000000001;1;True;button;62;43;19;69.35;1.853;2026-03-01 08:57:15;2026-03-01 08:57:17
2026-03-01 08:57:25;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9907;0.9819;0.6000000000000001;1;True;button;63;44;19;69.84;2.040;2026-03-01 08:57:23;2026-03-01 08:57:25
2026-03-01 08:57:30;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9964;0.9868;0.6000000000000001;1;True;button;64;45;19;70.31;1.865;2026-03-01 08:57:28;2026-03-01 08:57:30
2026-03-01 08:57:37;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9875;0.9777;0.6000000000000001;1;True;button;65;46;19;70.77;1.884;2026-03-01 08:57:35;2026-03-01 08:57:37
2026-03-01 08:57:43;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9907;0.967;0.6000000000000001;1;True;button;66;47;19;71.21;1.887;2026-03-01 08:57:41;2026-03-01 08:57:43
2026-03-01 08:58:07;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9856;0.9287;0.6000000000000001;1;True;button;67;48;19;71.64;1.952;2026-03-01 08:58:05;2026-03-01 08:58:07
2026-03-01 08:58:18;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9827;0.9733;0.6000000000000001;1;True;button;68;49;19;72.06;1.890;2026-03-01 08:58:16;2026-03-01 08:58:18
2026-03-01 08:58:30;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9958;0.9875;0.6000000000000001;1;True;button;69;50;19;72.46;2.054;2026-03-01 08:58:28;2026-03-01 08:58:30
2026-03-01 08:58:39;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9916;0.9855;0.6000000000000001;1;True;button;70;51;19;72.86;1.846;2026-03-01 08:58:37;2026-03-01 08:58:39
2026-03-01 08:58:48;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9863;0.973;0.6000000000000001;1;True;button;71;52;19;73.24;1.850;2026-03-01 08:58:46;2026-03-01 08:58:48
2026-03-01 08:58:59;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9853;0.9784;0.6000000000000001;1;True;button;72;52;20;72.22;1.858;2026-03-01 08:58:57;2026-03-01 08:58:59
2026-03-01 08:59:08;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.993;0.9854;0.6000000000000001;1;True;button;73;53;20;72.6;2.361;2026-03-01 08:59:06;2026-03-01 08:59:08
2026-03-01 08:59:13;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9945;0.9769;0.6000000000000001;1;True;button;74;54;20;72.97;2.028;2026-03-01 08:59:11;2026-03-01 08:59:13
2026-03-01 08:59:17;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9928;0.9754;0.6000000000000001;1;True;button;75;55;20;73.33;1.837;2026-03-01 08:59:15;2026-03-01 08:59:17
2026-03-01 08:59:21;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9925;0.9837;0.6000000000000001;1;True;button;76;56;20;73.68;1.850;2026-03-01 08:59:20;2026-03-01 08:59:21
2026-03-01 08:59:26;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9912;0.9859;0.6000000000000001;1;True;button;77;57;20;74.03;1.836;2026-03-01 08:59:24;2026-03-01 08:59:26
2026-03-01 08:59:31;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9886;0.9692;0.6000000000000001;1;True;button;78;58;20;74.36;1.918;2026-03-01 08:59:29;2026-03-01 08:59:31
2026-03-01 08:59:35;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9937;0.9883;0.6000000000000001;1;True;button;79;59;20;74.68;1.885;2026-03-01 08:59:33;2026-03-01 08:59:35
2026-03-01 08:59:38;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9927;0.9886;0.6000000000000001;1;True;button;80;60;20;75.0;1.844;2026-03-01 08:59:37;2026-03-01 08:59:38
2026-03-01 08:59:42;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9935;0.9885;0.6000000000000001;1;True;button;81;61;20;75.31;1.928;2026-03-01 08:59:40;2026-03-01 08:59:42
2026-03-01 08:59:51;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9913;0.9881;0.6000000000000001;1;True;button;82;62;20;75.61;1.876;2026-03-01 08:59:49;2026-03-01 08:59:51
2026-03-01 08:59:56;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9866;0.993;0.6000000000000001;1;True;button;83;63;20;75.9;1.852;2026-03-01 08:59:54;2026-03-01 08:59:56
2026-03-01 09:00:02;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9897;0.9922;0.6000000000000001;1;True;button;84;64;20;76.19;2.251;2026-03-01 09:00:00;2026-03-01 09:00:02
2026-03-01 09:00:08;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9867;0.9911;0.6000000000000001;1;True;button;85;65;20;76.47;2.607;2026-03-01 09:00:05;2026-03-01 09:00:08
2026-03-01 09:00:12;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9841;0.9939;0.6000000000000001;1;True;button;86;66;20;76.74;1.922;2026-03-01 09:00:10;2026-03-01 09:00:12
2026-03-01 09:00:16;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9885;0.9908;0.6000000000000001;1;True;button;87;67;20;77.01;1.883;2026-03-01 09:00:14;2026-03-01 09:00:16
2026-03-01 09:00:20;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9885;0.9913;0.6000000000000001;1;True;button;88;68;20;77.27;2.526;2026-03-01 09:00:18;2026-03-01 09:00:20
2026-03-01 09:00:30;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;OK;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=OK | th_pres=0.60;0.9828;0.9639;0.6000000000000001;1;True;button;89;68;21;76.4;1.860;2026-03-01 09:00:28;2026-03-01 09:00:30
2026-03-01 09:00:39;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=NG_MISALIGNED | th_pres=0.60;0.9938;0.9782;0.6000000000000001;1;True;button;90;68;22;75.56;1.870;2026-03-01 09:00:37;2026-03-01 09:00:39
2026-03-01 09:00:47;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=NG_MISALIGNED | th_pres=0.60;0.983;0.9954;0.6000000000000001;1;True;button;91;68;23;74.73;1.874;2026-03-01 09:00:45;2026-03-01 09:00:47
2026-03-01 09:00:57;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9882;0.9507;0.6000000000000001;1;True;button;92;68;24;73.91;1.932;2026-03-01 09:00:55;2026-03-01 09:00:57
2026-03-01 09:01:07;UNICORN_WHITE_15W;1;NG_MISALIGNED;NG_MISALIGNED;NG_MISALIGNED;NG_MISALIGNED;ESQ=NG_MISALIGNED | DIR=NG_MISALIGNED | th_pres=0.60;0.9544;0.9791;0.6000000000000001;1;True;button;93;68;25;73.12;1.867;2026-03-01 09:01:05;2026-03-01 09:01:07
2026-03-01 09:01:19;UNICORN_WHITE_15W;1;NG_MISALIGNED;OK;NG_MISALIGNED;NG_MISALIGNED;ESQ=OK | DIR=NG_MISALIGNED | th_pres=0.60;0.9982;0.9328;0.6000000000000001;1;True;button;94;68;26;72.34;2.089;2026-03-01 09:01:16;2026-03-01 09:01:19
2026-03-01 09:01:31;UNICORN_WHITE_15W;1;NG_MISSING;NG_MISSING;OK;NG_MISSING;ESQ=NG_MISSING | DIR=OK | th_pres=0.60;0.1404;0.975;0.6000000000000001;1;True;button;95;68;27;71.58;1.787;2026-03-01 09:01:29;2026-03-01 09:01:31
2026-03-01 09:01:42;UNICORN_WHITE_15W;1;NG_MISSING;NG_MISSING;OK;NG_MISSING;ESQ=NG_MISSING | DIR=OK | th_pres=0.60;0.0932;0.9601;0.6000000000000001;1;True;button;96;68;28;70.83;1.780;2026-03-01 09:01:40;2026-03-01 09:01:42
2026-03-01 09:01:51;UNICORN_WHITE_15W;1;NG_MISSING;NG_MISSING;NG_MISSING;NG_MISSING;ESQ=NG_MISSING | DIR=NG_MISSING | th_pres=0.60;0.0408;0.1026;0.6000000000000001;1;True;button;97;68;29;70.1;1.016;2026-03-01 09:01:50;2026-03-01 09:01:51
2026-03-01 09:02:02;UNICORN_WHITE_15W;1;NG_MISSING;OK;NG_MISSING;NG_MISSING;ESQ=OK | DIR=NG_MISSING | th_pres=0.60;0.9954;0.0788;0.6000000000000001;1;True;button;98;68;30;69.39;1.721;2026-03-01 09:02:00;2026-03-01 09:02:02
2026-03-01 09:02:17;UNICORN_WHITE_15W;1;OK;OK;OK;OK;ESQ=OK | DIR=OK | th_pres=0.60;0.9938;0.955;0.6000000000000001;1;True;button;99;69;30;69.7;1.951;2026-03-01 09:02:15;2026-03-01 09:02:17
