timestamp;modelo;turno;resultado_final;cs_code;cs_detail;p_esq;p_dir;th_presente;camera_index;directshow;source;total;ok;ng;yield_pct;test_time_sec;start_time;end_time
2026-02-22 10:30:16;UNICORN_WHITE_15W;1;NG;NG_AMBAS;p_esq<0.71 | p_dir<0.71;0.0953;0.0531;0.71;1;True;button;4;0;4;0.0;1.551;2026-02-22 10:30:15;2026-02-22 10:30:16
2026-02-22 10:30:25;UNICORN_WHITE_15W;1;NG;NG_ESQ;p_esq<0.71;0.1252;0.8976;0.71;1;True;button;5;0;5;0.0;1.447;2026-02-22 10:30:23;2026-02-22 10:30:25
2026-02-22 10:30:34;UNICORN_WHITE_15W;1;OK;OK;OK;0.9545;0.8283;0.71;1;True;button;6;1;5;16.67;1.562;2026-02-22 10:30:32;2026-02-22 10:30:34
2026-02-22 10:30:39;UNICORN_WHITE_15W;1;OK;OK;OK;0.936;0.8695;0.71;1;True;button;7;2;5;28.57;1.634;2026-02-22 10:30:37;2026-02-22 10:30:39
2026-02-22 10:30:42;UNICORN_WHITE_15W;1;OK;OK;OK;0.9602;0.9125;0.71;1;True;button;8;3;5;37.5;1.809;2026-02-22 10:30:41;2026-02-22 10:30:42
2026-02-22 10:30:46;UNICORN_WHITE_15W;1;OK;OK;OK;0.953;0.8665;0.71;1;True;button;9;4;5;44.44;1.754;2026-02-22 10:30:44;2026-02-22 10:30:46
2026-02-22 10:30:52;UNICORN_WHITE_15W;1;OK;OK;OK;0.9464;0.8813;0.71;1;True;button;10;5;5;50.0;3.000;2026-02-22 10:30:49;2026-02-22 10:30:52
2026-02-22 10:31:00;UNICORN_WHITE_15W;1;OK;OK;OK;0.9402;0.8753;0.71;1;True;button;11;6;5;54.55;2.859;2026-02-22 10:30:57;2026-02-22 10:31:00
2026-02-22 10:31:11;UNICORN_WHITE_15W;1;NG;NG_DIR;p_dir<0.71;0.9735;0.0526;0.71;1;True;button;12;6;6;50.0;1.661;2026-02-22 10:31:10;2026-02-22 10:31:11
2026-02-22 10:31:30;UNICORN_WHITE_15W;1;NG;NG_DIR;p_dir<0.71;0.988;0.027;0.71;1;True;button;13;6;7;46.15;1.852;2026-02-22 10:31:28;2026-02-22 10:31:30
2026-02-22 10:31:41;UNICORN_WHITE_15W;1;NG;NG_ESQ;p_esq<0.71;0.2111;0.7799;0.71;1;True;button;14;6;8;42.86;2.895;2026-02-22 10:31:38;2026-02-22 10:31:41
2026-02-22 11:08:01;UNICORN_WHITE_15W;1;NG;NG_ESQ;p_esq<0.71;0.2095;0.7448;0.71;1;True;button;1;0;1;0.0;1.801;2026-02-22 11:07:59;2026-02-22 11:08:01
2026-02-22 13:01:51;UNICORN_WHITE_15W;1;NG;NG_ESQ;p_esq<0.71;0.1623;0.7399;0.71;1;True;button;1;0;1;0.0;1.582;2026-02-22 13:01:49;2026-02-22 13:01:51
2026-02-22 14:55:15;UNICORN_WHITE_15W;1;NG;NG_ESQ;p_esq<0.71;0.1442;0.8225;0.71;1;True;button;1;0;1;0.0;2.707;2026-02-22 14:55:13;2026-02-22 14:55:15
2026-02-22 14:55:27;UNICORN_WHITE_15W;1;OK;OK;OK;0.9507;0.8611;0.71;1;True;button;2;1;1;50.0;1.526;2026-02-22 14:55:26;2026-02-22 14:55:27
2026-02-22 15:24:13;UNICORN_WHITE_15W;1;OK;OK;OK;0.9579;0.8999;0.71;1;True;button;1;1;0;100.0;3.165;2026-02-22 15:24:10;2026-02-22 15:24:13
2026-02-22 15:24:26;UNICORN_WHITE_15W;1;OK;OK;OK;0.9387;0.8633;0.71;1;True;button;2;2;0;100.0;1.604;2026-02-22 15:24:25;2026-02-22 15:24:26
2026-02-22 15:24:31;UNICORN_WHITE_15W;1;OK;OK;OK;0.9391;0.8812;0.71;1;True;button;3;3;0;100.0;1.051;2026-02-22 15:24:30;2026-02-22 15:24:31
2026-02-22 17:13:53;UNICORN_WHITE_15W;1;NG;NG_ESQ;p_esq<0.71;0.1383;0.8839;0.71;1;True;button;1;0;1;0.0;2.914;2026-02-22 17:13:50;2026-02-22 17:13:53
2026-02-22 17:14:01;UNICORN_WHITE_15W;1;NG;NG_ESQ;p_esq<0.71;0.0954;0.9108;0.71;1;True;button;2;0;2;0.0;1.464;2026-02-22 17:14:00;2026-02-22 17:14:01
2026-02-22 17:14:08;UNICORN_WHITE_15W;1;NG;NG_ESQ;p_esq<0.71;0.0759;0.9086;0.71;1;True;button;3;0;3;0.0;1.646;2026-02-22 17:14:07;2026-02-22 17:14:08
